datetime,1F_AC-W,1F_LTG-W,1F_SP-W,2F_AC-W,2F_LTG-W,2F_SP-W,GF_AC-W,GF_LTG-W,GF_SP-W,LIFT-W,PUBLIC_AC-W,PUBLIC_LTG-W,PUBLIC_LTG_E-W,PUBLIC_SP-W,PUBLIC_SP_E-W,PUMP1-W,PUMP2-W
2015-12-18 06:00:00,,,1878.0,,,,192.9999999962747,167.9999999962747,2804.0,266.70000000018626,3163.0000000074506,346.29999999981374,355.29999999981374,531.0,2593.0,1823.0,0.0
2015-12-18 07:00:00,,,1846.9999999850988,,,,336.00000000186265,163.0000000037253,2725.9999999962747,270.9999999990687,3965.9999999925494,558.9000000003725,354.70000000018626,527.5,2574.0,1010.0,0.0
2015-12-18 08:00:00,,,1880.0000000149012,,,,337.0,164.0,2706.0000000037253,293.5,3590.0,354.79999999981374,356.19999999995343,530.5,2582.0,589.0000000018626,0.0
2015-12-18 09:00:00,,,1830.0,,,,601.9999999981374,185.0,2896.0,374.80000000074506,3192.0,964.1000000005588,357.0999999998603,559.2000000011176,2612.0,990.0,0.0
2015-12-18 10:00:00,,,1861.9999999850988,,,,2538.0,237.0,3799.0,376.40000000037253,2771.0,1359.7999999998137,357.60000000009313,548.6999999992549,2610.0,1218.9999999981374,0.0
2015-12-18 11:00:00,,,26117.0000000149,,,,2923.0000000018626,270.0,3602.0000000037253,304.5,2818.0,1657.0999999996275,353.9000000001397,531.0999999996275,2571.0,1023.9999999981374,0.0
2015-12-18 12:00:00,,,17120.9999999851,,,,2912.0,302.0,3866.9999999962747,368.7999999988824,2766.0,1018.7999999998137,355.89999999990687,556.4000000003725,2604.0,1068.0000000018626,1.0000000001164153
2015-12-18 13:00:00,,,14478.000000014901,,,,2972.0,358.0,4031.0,276.1000000005588,3654.0,708.9000000003725,356.6999999997206,569.4999999981374,2614.9999999962747,1107.0,0.0
2015-12-18 14:00:00,,,16973.0,,,,2981.0,409.0,3972.0,406.40000000037253,3817.0,505.70000000018626,357.3000000002794,578.2000000029802,2593.0000000037253,1573.0,0.0
2015-12-18 15:00:00,,,15300.000000014901,,,,2948.0,424.0,3835.9999999962747,376.59999999962747,2876.0,519.1999999992549,358.0999999998603,564.9999999981374,2596.0,1171.0,0.0
2015-12-18 16:00:00,,,19917.0,,,,2915.0,347.9999999962747,3752.0000000037253,356.70000000018626,3427.0,511.20000000018626,361.10000000009313,565.4000000003725,2593.0,1598.0000000018626,0.0
2015-12-18 17:00:00,,,17253.9999999851,,,,3088.0,77.00000000372529,3780.0,341.70000000018626,4027.0,505.20000000018626,362.39999999990687,587.3999999985099,2598.0,1536.9999999981374,0.0
2015-12-18 18:00:00,,,12017.999999985099,,,,3129.0,70.0,4149.0,322.59999999962747,4156.000000007451,592.3999999994412,353.10000000009313,1121.1000000014901,2889.0000000037253,1715.0,0.0
2015-12-18 19:00:00,,,19267.0000000149,,,,3208.9999999981374,67.0,3728.0000000037253,312.80000000074506,4587.999999992549,698.2999999998137,350.60000000009313,1122.0999999996275,2886.9999999962747,1972.0,0.0
2015-12-18 20:00:00,,,15688.0,,,,3216.0000000018626,70.0,3893.9999999962747,292.2999999988824,4581.0,466.1000000005588,352.29999999981374,1103.7000000011176,2881.0000000037253,927.0,0.0
2015-12-18 21:00:00,,,12570.0,,,,3213.9999999981374,68.0,3540.0,334.40000000037253,4601.0,449.90000000037253,350.80000000004657,1103.8999999985099,2871.9999999962747,1336.0,0.0
2015-12-18 22:00:00,,,4120.0,,,,1485.0000000018626,67.00000000372529,2356.9999999962747,282.0,4380.000000007451,349.20000000018626,350.60000000009313,1100.800000000745,2825.0000000037253,699.0,0.0
2015-12-18 23:00:00,,,2357.0,,,,1816.0,45.99999999254942,2355.0,267.5,3943.9999999925494,349.09999999962747,354.0,1093.0999999996275,2515.9999999925494,1134.0000000018626,0.0
2015-12-19 00:00:00,,,2285.0,,,,415.0,47.00000000372529,2145.0,265.59999999962747,2863.0,343.30000000074506,356.60000000009313,549.1000000014901,2469.0000000037253,1427.9999999981374,0.0
2015-12-19 01:00:00,,,2215.0,,,,10.0,46.00000000372529,2149.0000000074506,263.0,2610.0,343.3999999994412,355.29999999981374,525.6999999992549,2470.0,1184.9999999981374,0.0
2015-12-19 02:00:00,,,2361.0,,,,0.0,45.99999999627471,2139.9999999962747,268.0,2602.0,338.8999999994412,355.5,561.2000000011176,2443.0,144.0000000037253,0.0
2015-12-19 03:00:00,,,2226.0,,,,0.0,48.0,2210.0,268.40000000037253,2595.0,344.90000000037253,355.4000000001397,541.3999999985099,2457.0,91.99999999813735,0.0
2015-12-19 04:00:00,,,2247.0,,,,10.0,43.99999999627471,2104.0,268.6000000005588,2610.0,345.19999999925494,354.0999999998603,542.7000000011176,2454.0,90.0,0.0
2015-12-19 05:00:00,,,2177.0,,,,0.0,46.00000000372529,2080.0000000037253,269.9999999990687,2589.0,342.30000000074506,354.0999999998603,532.2999999988824,2444.0000000037253,407.0,6.000000000116415
2015-12-19 06:00:00,,,2238.0,,,,22.0,46.0,2075.0,268.90000000037253,2578.0,333.70000000018626,352.9000000001397,528.7999999988824,2431.9999999962747,1124.0,0.0
2015-12-19 07:00:00,,,2149.0,,,,161.99999999813735,44.0,2173.9999999962747,268.5,3494.0,542.7999999998137,355.5,528.7000000011176,2530.0000000037253,1042.9999999981374,0.0
2015-12-19 08:00:00,,,2233.000000014901,,,,1026.0000000018626,120.0,2191.0,333.09999999962747,3664.0,558.4000000003725,355.79999999981374,531.3000000007451,2608.0,266.00000000186265,0.0
2015-12-19 09:00:00,,,2710.999999985099,,,,3177.0,169.0,3175.0,400.0000000009313,4527.0,479.29999999981374,354.20000000018626,529.2999999988824,2584.9999999962747,1028.0,0.0
2015-12-19 10:00:00,,,26473.0,,,,3223.0,176.0,3315.0000000037253,399.59999999962747,4884.000000007451,526.5999999996275,352.80000000004657,548.5999999996275,2568.0,1659.0,0.0
2015-12-19 11:00:00,,,15485.0,,,,3183.0,182.9999999962747,3401.9999999925494,359.90000000037253,4584.999999992549,774.2000000001863,356.19999999995343,552.3000000007451,2589.0,1781.0,0.0
2015-12-19 12:00:00,,,20634.0000000149,,,,3143.0,294.0000000074506,3298.0000000037253,401.19999999925494,3612.0,601.8999999994412,353.80000000004657,560.8999999985099,2602.0,1585.0,0.0
2015-12-19 13:00:00,,,23644.9999999851,,,,3112.0,410.0,4138.0,354.0,3244.9999999925494,506.0000000009313,357.89999999990687,566.7000000011176,2610.0,1589.0,0.0
2015-12-19 14:00:00,,,18487.0,,,,3130.0000000018626,620.9999999925494,3541.0,403.20000000018626,3651.000000014901,511.19999999925494,355.10000000009313,565.9000000003725,2599.0,1428.0,0.0
2015-12-19 15:00:00,,,21181.0,,,,3108.9999999981374,494.0000000037253,3763.0,491.70000000018626,4706.999999992549,595.0000000009313,357.19999999995343,566.0999999996275,2615.0,1627.0,0.0
2015-12-19 16:00:00,,,16995.0,,,,3169.0000000018626,429.0,3729.0,356.30000000074506,4956.999999992549,636.9999999990687,357.80000000004657,582.7000000011176,2604.0,1404.0,0.0
2015-12-19 17:00:00,,,17687.9999999851,,,,3152.0,356.9999999962747,3456.0,314.4999999990687,5048.000000014901,542.1000000005588,360.5999999998603,627.5999999996275,2605.0,1437.9999999981374,0.0
2015-12-19 18:00:00,,,16187.000000014901,,,,3213.9999999981374,293.0000000037253,3641.0,331.1000000005588,5430.999999992549,752.5999999996275,353.4000000001397,1125.300000000745,2884.0,2187.0000000018626,0.0
2015-12-19 19:00:00,,,16908.0,,,,3181.9999999981374,235.0000000037253,3730.0,270.8999999994412,5614.0,485.40000000037253,351.39999999990687,1133.2999999988824,2894.0,1912.0,0.0
2015-12-19 20:00:00,,,16222.999999985099,,,,3200.0000000018626,178.9999999962747,3553.0000000037253,319.59999999962747,5529.0,461.3999999994412,354.69999999995343,1103.9000000003725,2866.0,947.0,0.0
2015-12-19 21:00:00,,,21138.0000000149,,,,3113.0,225.0,3525.9999999925494,325.0,5561.000000007451,539.8000000007451,354.80000000004657,1096.7999999988824,2849.9999999962747,1615.0,0.0
2015-12-19 22:00:00,,,6990.0,,,,1390.0,115.0,2816.0000000037253,340.70000000018626,5403.0,343.8999999994412,353.60000000009313,1106.5000000018626,2843.0000000037253,971.9999999981374,0.0
2015-12-19 23:00:00,,,2088.0,,,,3.0,56.0,2746.0,269.70000000018626,4877.0,343.5,354.39999999990687,1094.7999999988824,2530.0,110.00000000186265,0.0
2015-12-20 00:00:00,,,1979.0,,,,8.999999998137355,49.0,2617.9999999962747,269.5,3780.0,337.79999999981374,356.80000000004657,548.5,2469.0,91.0,0.0
2015-12-20 01:00:00,,,1984.0,,,,1.0000000018626451,46.0,2643.0000000037253,269.5,3676.999999985099,341.0,355.30000000004657,535.9000000003725,2467.0000000037253,93.99999999813735,0.0
2015-12-20 02:00:00,,,1926.0,,,,10.0,47.0,2512.0,268.5,3652.0,330.79999999981374,353.19999999995343,534.4999999981374,2430.9999999962747,92.00000000186265,0.0
2015-12-20 03:00:00,,,1966.0,,,,0.0,42.0,2605.0,269.9999999990687,3641.000000014901,330.6000000005588,353.4000000001397,567.7000000029802,2452.0,90.0,0.0
2015-12-20 04:00:00,,,1924.0,,,,8.999999998137355,47.00000000372529,2539.9999999962747,268.0,3659.9999999925494,337.20000000018626,354.0999999998603,547.9999999981374,2451.0,83.0,0.0
2015-12-20 05:00:00,,,1947.0,,,,1.0000000018626451,44.99999999627471,2527.0000000037253,267.0000000009313,3634.0,338.29999999981374,353.0,538.0,2443.9999999962747,103.0,0.0
2015-12-20 06:00:00,,,1916.0,,,,16.999999998137355,47.0,2541.0,270.0,3646.0,331.29999999981374,352.80000000004657,531.6999999992549,2432.0000000037253,930.0,0.0
2015-12-20 07:00:00,,,2328.000000014901,,,,161.00000000186265,43.0,2552.0,269.0,4501.999999992549,575.5,354.19999999995343,545.4000000022352,2544.0,1105.0,0.0
2015-12-20 08:00:00,,,1841.9999999850988,,,,854.0,347.0,2673.0,363.79999999981374,4506.000000007451,340.40000000037253,355.80000000004657,553.0,2594.0,367.0,0.0
2015-12-20 09:00:00,,,1913.0,,,,3151.9999999981374,465.0,3386.9999999962747,336.20000000018626,4590.999999992549,441.59999999962747,352.69999999995343,553.6999999992549,2585.0,799.0,0.0
2015-12-20 10:00:00,,,25168.9999999851,,,,3207.0000000018626,366.0,3452.0000000037253,414.80000000074506,4905.000000007451,500.6000000005588,353.5999999998603,552.0,2583.0,946.0,0.0
2015-12-20 11:00:00,,,14289.000000014901,,,,3187.9999999981374,395.0,3317.0,351.7999999988824,5010.0,975.0999999996275,351.4000000001397,577.5999999996275,2601.9999999962747,1349.0,0.0
2015-12-20 12:00:00,,,17604.0,,,,3176.0000000018626,394.0,3668.0,410.20000000018626,4970.0,444.79999999981374,350.5999999998603,567.4000000003725,2611.0000000037253,1200.0,0.0
2015-12-20 13:00:00,,,21575.0,,,,3167.0,402.0,3687.0,397.29999999981374,4913.0,406.90000000037253,349.69999999995343,557.0999999977648,2610.0,1681.0,0.0
2015-12-20 14:00:00,,,21817.0,,,,3174.0,401.0,3985.9999999962747,451.40000000037253,4987.0,407.59999999962747,350.20000000018626,555.4000000022352,2608.0,1785.0,0.0
2015-12-20 15:00:00,,,27724.0,,,,3170.0,411.0,3841.0,571.4000000003725,5147.999999992549,442.80000000074506,351.39999999990687,558.0999999996275,2604.0,1699.0000000018626,0.0
2015-12-20 16:00:00,,,20765.0,,,,3165.0000000018626,419.0000000037253,3902.0000000037253,357.3999999994412,5127.000000007451,600.8999999994412,350.10000000009313,557.6999999992549,2593.0,1356.9999999981374,0.0
2015-12-20 17:00:00,,,18849.0,,,,3132.0,417.9999999962747,3791.0,310.8999999994412,5263.0,405.40000000037253,350.60000000009313,560.4000000003725,2615.0,1444.0,0.9999999997671694
2015-12-20 18:00:00,,,19054.0,,,,3199.9999999981374,425.0,3700.9999999962747,340.1000000005588,5566.999999992549,583.0,348.39999999990687,1101.4000000003725,2877.0,2364.0,0.0
2015-12-20 19:00:00,,,24677.0,,,,3195.0,410.0,3921.0000000037253,343.69999999925494,5596.000000014901,584.7000000001863,348.0999999998603,1131.4000000003725,,,0.0
2015-12-20 20:00:00,,,19424.0,,,,3225.0,403.0,4342.0,331.6000000005588,5575.999999992549,409.3999999994412,354.0,1117.9000000003725,,1292.0,0.0
2015-12-20 21:00:00,,,20801.0,,,,3233.0,408.0000000037253,3685.0,309.90000000037253,5589.0,408.4999999990687,348.60000000009313,1098.0,2885.0,1748.9999999981374,0.0
2015-12-20 22:00:00,,,3306.0,,,,2072.0,142.9999999962747,2959.0,328.8999999994412,4988.0,367.5000000009313,352.9000000001397,1107.9999999981374,2841.0,417.00000000186265,0.0
2015-12-20 23:00:00,,,1940.5714285714287,,,,10.285714285714286,43.714285714285715,2331.4285714285716,244.80000000047897,4361.142857142857,335.57142857142856,326.48571428563446,977.7428571438151,2293.714285714286,93.42857142857143,0.0
2015-12-21 00:00:00,,,1791.0,,,,0.0,46.0,2494.0,248.5,3368.0,331.29999999981374,329.5,495.5,2269.0,75.0,0.0
2015-12-21 01:00:00,,,1974.0,,,,0.0,45.0,2509.0,262.79999999981374,3636.0,359.1000000005588,386.0,527.8000000007451,2436.0,78.0,0.0
2015-12-21 02:00:00,,,2311.0,,,,10.0,48.0,2513.0,266.20000000018626,3658.0,364.69999999925494,393.0,527.9000000003725,2448.0000000037253,165.99999999813735,0.0
2015-12-21 03:00:00,,,1971.0,,,,0.0,43.00000000372529,2527.0,264.0,3655.0000000074506,361.5,394.39999999990687,532.1999999992549,2455.9999999962747,127.00000000186265,0.0
2015-12-21 04:00:00,,,1958.9999999850988,,,,10.0,47.99999999627471,2574.0,262.5,3667.0,365.6000000005588,393.69999999995343,559.6999999992549,2452.0,70.0,0.0
2015-12-21 05:00:00,,,1889.0000000149012,,,,0.0,46.0,2530.0000000037253,266.0,3636.999999985099,362.3999999994412,391.9000000001397,533.8999999985099,2440.0,94.0,0.0
2015-12-21 06:00:00,,,2032.0000000149012,,,,20.0,44.0,2500.0,268.5,3624.0000000074506,353.80000000074506,392.30000000004657,530.9000000022352,2440.0000000037253,931.0000000018626,0.0
2015-12-21 07:00:00,,,1845.9999999850988,,,,162.0,46.0,2466.9999999962747,267.4999999990687,4487.000000007451,558.7000000001863,391.79999999981374,531.5999999996275,2512.9999999925494,1058.9999999981374,0.0
2015-12-21 08:00:00,,,1951.0,,,,161.0,44.0,2554.0,331.5000000009313,4475.0,363.4999999990687,392.10000000009313,551.8000000007451,2582.0000000037253,523.9999999981374,0.0
2015-12-21 09:00:00,,,1856.0,,,,1500.9999999981374,226.0,2753.0,319.0,4531.999999992549,630.2000000011176,392.80000000004657,559.5999999996275,2625.0,961.0000000018626,0.0
2015-12-21 10:00:00,,,1962.0,,,,3133.0000000018626,400.0,3473.0,379.1000000005588,4381.0,663.6999999992549,392.30000000004657,560.0,2614.0,1151.0000000018626,0.0
2015-12-21 11:00:00,,,4623.0,,,,3178.0,448.0,3302.0,334.19999999925494,3803.0,920.5999999996275,391.89999999990687,560.3000000007451,2625.0,868.9999999981374,0.0
2015-12-21 12:00:00,,,29348.0,,,,3114.0,483.0000000037253,3565.0,351.90000000037253,4614.999999992549,508.40000000037253,384.69999999995343,577.1999999992549,2645.0,1566.0,0.0
2015-12-21 13:00:00,,,19526.0,,,,3147.9999999981374,579.9999999962747,3733.0,340.40000000037253,4139.000000014901,599.7999999998137,386.5,570.0999999996275,2658.0,1938.0,0.0
2015-12-21 14:00:00,,,20595.0,,,,3132.0,459.0000000037253,4056.0,349.29999999981374,4566.999999992549,566.2000000001863,387.4000000001397,557.5999999996275,2643.9999999962747,,0.0
2015-12-21 15:00:00,,,11753.0,,,,3077.0000000037253,410.0,3725.0,465.0,4986.0,732.3999999994412,388.0,557.2000000011176,2657.0000000037253,,0.0
2015-12-21 16:00:00,,,13106.0,,,,3077.9999999981374,412.9999999962747,3752.0,432.2999999988824,5057.999999992549,520.9000000003725,385.60000000009313,561.2999999988824,2641.0,1246.9999999981374,0.0
2015-12-21 17:00:00,,,17512.9999999851,,,,3092.0000000018626,398.0,4025.0,312.40000000130385,5189.000000007451,643.5,386.29999999981374,574.1999999992549,2641.0,1446.9999999981374,0.0
2015-12-21 18:00:00,,,13586.000000014901,,,,3208.9999999981374,395.9999999962747,3680.0,272.69999999925494,5535.000000007451,628.5,389.39999999990687,1101.0999999996275,2892.0,1972.0,0.0
2015-12-21 19:00:00,,,15684.0,,,,3229.0,375.0,3808.0,307.1000000005588,5575.999999992549,500.79999999981374,389.20000000018626,1112.6000000014901,,2045.0,0.0
2015-12-21 20:00:00,,,15317.0,,,,3214.9999999981374,390.0,3882.9999999962747,309.69999999925494,5483.0,456.79999999981374,391.0,1108.5,2859.0,1479.0000000018626,0.0
2015-12-21 21:00:00,,,12832.999999985099,,,,3144.0000000018626,1389.0000000074506,3735.0,323.2000000011176,5549.0,444.70000000018626,386.30000000004657,1116.0,,1340.9999999981374,0.0
2015-12-21 22:00:00,,,7617.000000014901,,,,2744.0,371.9999999962747,3356.0,321.09999999869615,5295.0,345.29999999981374,389.10000000009313,1101.800000000745,2820.0,907.0000000037253,0.0
2015-12-21 23:00:00,,,2273.0,,,,833.0,121.0,2888.0000000037253,269.6000000005588,4787.999999992549,342.5000000009313,392.29999999981374,1086.9000000003725,2516.0000000037253,344.99999999813735,0.0
2015-12-22 00:00:00,,,2185.0,,,,10.0,50.0,2859.0,268.1000000005588,3819.0000000074506,336.29999999981374,392.5,550.3999999985099,2454.9999999962747,89.0,0.0
2015-12-22 01:00:00,,,2219.0,,,,0.0,47.99999999627471,2989.0,269.40000000037253,3671.0,341.59999999962747,395.4000000001397,532.8000000007451,2488.0,91.0,0.0
2015-12-22 02:00:00,,,2060.0,,,,10.0,47.00000000372529,2783.9999999962747,264.4999999990687,3647.0,340.59999999962747,392.19999999995343,526.0999999996275,2443.0,62.999999998137355,0.0
2015-12-22 03:00:00,,,2078.0,,,,0.0,45.0,2840.0,265.0,3605.0,339.5,393.30000000004657,523.5999999996275,2436.0,67.00000000372529,0.0
2015-12-22 04:00:00,,,2400.0,,,,10.0,45.0,2787.0000000074506,267.69999999925494,3622.0000000074506,339.5,392.0,528.6000000014901,2429.0,134.99999999813735,0.0
2015-12-22 05:00:00,,,2058.0,,,,0.0,45.0,2891.9999999962747,265.30000000074506,3622.9999999925494,339.90000000037253,391.30000000004657,557.8999999985099,2448.0,207.0,0.0
2015-12-22 06:00:00,,,2087.0,,,,20.0,48.0,2877.0,269.0,3682.0000000074506,334.0000000009313,394.0999999998603,539.8000000007451,2475.0,938.0,0.0
2015-12-22 07:00:00,,,1981.0,,,,162.0,43.0,2809.0,268.5,4442.999999992549,545.9999999990687,394.0,534.0999999996275,2584.0,1077.0,0.0
2015-12-22 08:00:00,,,2051.0,,,,159.0,48.0,2823.9999999962747,334.3999999994412,4430.0,406.90000000037253,392.69999999995343,531.6999999992549,2599.0,160.0,0.0
2015-12-22 09:00:00,,,2062.0,,,,1704.0,257.0,3133.0000000037253,334.30000000074506,4591.0,,394.0,559.4000000003725,2627.0,558.0,0.0
2015-12-22 10:00:00,,,15584.0,,,,3155.0,617.0,3670.0,372.79999999981374,4774.0,,393.39999999990687,557.0999999996275,2606.0000000037253,1299.0,0.0
2015-12-22 11:00:00,,,17069.0,,,,3131.0,457.0,3562.0,318.40000000037253,4851.0,2293.300000000745,391.80000000004657,551.6000000014901,2581.9999999962747,566.9999999981374,0.0
2015-12-22 12:00:00,,,17558.0,,,,3070.0,396.0000000037253,3592.0,344.09999999962747,4766.0,852.2999999988824,392.9000000001397,552.5999999977648,2586.0,936.0000000018626,0.0
2015-12-22 13:00:00,,,18579.0000000149,,,,3130.0000000018626,706.9999999925494,3684.0,331.09999999962747,4508.0,529.0000000009313,394.39999999990687,579.9000000022352,2604.0,1409.0,0.0
2015-12-22 14:00:00,,,19509.9999999851,,,,3166.9999999981374,994.0000000074506,3854.0,381.5,4836.0,554.7999999998137,386.80000000004657,873.2999999988824,2646.0,1564.9999999981374,0.0
2015-12-22 15:00:00,,,20015.9999999851,,,,3184.0,928.9999999962747,3858.0,396.59999999962747,4769.999999992549,515.5999999996275,392.19999999995343,,2618.0,,0.0
2015-12-22 16:00:00,,,17743.0000000149,,,,3181.9999999981374,1052.0,4064.0,329.0000000009313,4751.000000007451,599.7999999998137,391.80000000004657,,2603.0,2201.0,0.0
2015-12-22 17:00:00,,,15655.0,,,,3425.0000000018626,1348.0,4328.0,298.3999999994412,5032.000000007451,611.0,388.29999999981374,7197.0,2612.0,1746.9999999981374,0.0
2015-12-22 18:00:00,,,3225.0,,,,3599.9999999981374,773.0,4438.0,277.40000000037253,4768.999999992549,893.5,391.4000000001397,1091.7999999988824,2834.0,1761.0000000018626,0.0
2015-12-22 19:00:00,,,2245.0,,,,3342.0000000018626,721.0,4185.000000003725,300.40000000037253,4977.0,536.7999999998137,393.0999999998603,1106.800000000745,2857.0,1125.0,0.0
2015-12-22 20:00:00,,,2351.0,,,,3264.0,890.0,3869.9999999962747,276.4999999990687,4950.0,462.5000000009313,391.0,1095.0,2855.0,390.0,0.0
2015-12-22 21:00:00,,,2308.0,,,,3258.9999999981374,879.0,4144.0,292.0000000009313,4984.000000007451,446.09999999962747,390.9000000001397,1103.2000000011176,2847.0,381.00000000186265,0.0
2015-12-22 22:00:00,,,2111.0,,,,1775.0000000018626,451.0,3219.0,281.19999999925494,4960.999999992549,346.30000000074506,394.80000000004657,1119.0999999996275,2819.0,1087.0,0.0
2015-12-22 23:00:00,,,2159.0,,,,11.0,47.99999999627471,2702.0,264.90000000037253,4825.999999992549,342.4999999990687,394.10000000009313,1098.5999999996275,2515.9999999962747,1168.9999999981374,0.0
2015-12-23 00:00:00,,,1980.0,,,,0.0,47.00000000372529,2596.9999999962747,264.0,3870.0000000074506,336.40000000037253,393.19999999995343,548.5999999996275,2443.0000000037253,541.0,0.0
2015-12-23 01:00:00,,,2126.0,,,,8.0,45.0,2599.0000000074506,263.79999999981374,3606.0000000074506,341.5,392.30000000004657,529.0,2446.0,98.0,0.0
2015-12-23 02:00:00,,,1948.0,,,,2.0,42.00000000372529,2679.9999999962747,274.70000000018626,3656.9999999925494,343.29999999981374,388.79999999981374,539.0,2432.0,811.0,0.0
2015-12-23 03:00:00,,,2602.0,,,,0.0,45.99999999254942,2649.0,268.40000000037253,3658.9999999925494,343.6000000005588,393.39999999990687,531.7999999988824,2445.0,639.0000000018626,0.0
2015-12-23 04:00:00,,,2030.0,,,,10.0,46.00000000372529,2564.0,266.0,3647.0000000074506,343.9999999990687,391.9000000001397,529.9000000003725,2444.0,87.99999999627471,0.0
2015-12-23 05:00:00,,,2048.000000014901,,,,0.0,46.0,2547.0000000037253,264.59999999962747,3615.0,341.79999999981374,390.79999999981374,524.3000000007451,2425.0,91.00000000186265,0.0
2015-12-23 06:00:00,,,2049.999999985099,,,,22.0,45.0,2712.9999999962747,266.0,3637.0,335.90000000037253,393.80000000004657,566.0999999996275,2474.0,946.0000000018626,0.0
2015-12-23 07:00:00,,,1991.0,,,,163.0,46.0,2612.0000000037253,266.5,4486.0,585.1000000005588,394.19999999995343,554.0999999996275,2560.0,1023.9999999981374,0.0
2015-12-23 08:00:00,,,2009.0,,,,160.0,46.99999999627471,2607.9999999962747,378.5,4402.0,369.8999999994412,364.3000000002794,558.0000000018626,2603.0,237.0,0.0
2015-12-23 09:00:00,,,2031.9999999850988,,,,806.9999999981374,70.00000000372529,2956.0,312.09999999962747,3898.0,607.0,357.69999999995343,558.9999999981374,2618.0,1161.0,0.0
2015-12-23 10:00:00,,,10085.000000014901,,,,3217.0000000018626,1482.0,3668.0,411.20000000018626,4131.0,1182.5,355.5999999998603,558.0000000018626,2629.0,848.0000000018626,1.0000000001164153
2015-12-23 11:00:00,,,23065.0,,,,3228.0,2220.0,3630.0,386.70000000018626,4537.0,1478.2000000001863,357.3000000002794,877.0999999996275,2629.0,789.9999999981374,0.0
2015-12-23 12:00:00,,,24811.0,,,,3163.0,1797.0000000037253,3773.0,320.79999999981374,4513.000000007451,602.2999999998137,363.89999999967404,704.5,2598.0,1650.0,0.0
2015-12-23 13:00:00,,,30881.0,,,,3157.0,2190.9999999962747,3835.9999999962747,364.5000000009313,3906.9999999925494,567.2000000001863,355.19999999995343,730.9000000003725,2609.0,1462.0,0.0
2015-12-23 14:00:00,,,25595.0,,,,3166.0000000018626,2923.0,3743.0000000037253,310.8999999994412,4140.0,781.7999999998137,360.00000000023283,1101.5999999996275,2597.0,1765.0000000018626,0.0
2015-12-23 15:00:00,,,18760.0,,,,3159.9999999981374,2463.0,3721.9999999962747,382.70000000018626,4544.999999992549,561.5,392.39999999990687,738.7999999988824,2598.0,1371.9999999981374,0.0
2015-12-23 16:00:00,,,21511.0,,,,3144.0,1965.0,3895.0,305.5,4704.000000007451,545.7000000001863,394.4000000001397,782.0999999996275,2593.0,1138.0000000018626,0.0
2015-12-23 17:00:00,,,20635.0,,,,3156.9999999981374,1709.0,3825.0000000037253,271.19999999925494,5000.0,516.7999999998137,394.10000000009313,751.0999999996275,2599.0,1279.9999999981374,0.0
2015-12-23 18:00:00,,,15307.0,,,,3229.0000000018626,2009.0,3815.9999999962747,269.40000000037253,5059.0,736.7000000001863,392.99999999976717,1251.1000000014901,2880.0,2163.0,0.0
2015-12-23 19:00:00,,,19213.0,,,,3208.0,1500.0,4424.0,329.79999999981374,5442.0,541.6000000005588,389.9000000001397,1274.7999999988824,,1895.0,0.0
2015-12-23 20:00:00,,,21954.0,,,,3220.0000000018626,1595.0000000037253,4008.0000000037253,309.5000000009313,5456.0,461.59999999962747,389.69999999995343,1147.5,2857.0,1514.0,0.0
2015-12-23 21:00:00,,,17966.0,,,,3226.9999999981374,1578.9999999962747,3600.0,326.9999999990687,5496.0,449.09999999962747,387.5,1099.9000000003725,2872.0,1540.0,0.0
2015-12-23 22:00:00,,,8601.0,,,,812.0,339.0,2838.0,354.79999999981374,5366.0,347.8999999994412,391.5999999998603,1110.300000000745,2827.0,1248.0,0.0
2015-12-23 23:00:00,,,2310.0,,,,10.0,47.00000000372529,2808.0,267.90000000037253,4928.0,344.30000000074506,392.19999999995343,1114.5999999996275,2513.0,289.0,0.0
2015-12-24 00:00:00,,,2210.0,,,,0.0,46.99999999254942,2659.0,266.5,3921.0,340.59999999962747,391.4000000001397,553.1999999992549,2444.0,84.0,0.0
2015-12-24 01:00:00,,,2651.0,,,,10.0,46.00000000372529,2639.0,268.0,3744.0000000074506,342.70000000018626,392.69999999995343,530.6999999992549,2450.0,911.0,0.0
2015-12-24 02:00:00,,,2210.0,,,,0.0,46.00000000372529,2623.0,265.5,3625.9999999925494,348.0,394.9000000001397,526.5,2471.0,84.00000000186265,0.0
2015-12-24 03:00:00,,,2188.0,,,,10.0,47.99999999254942,2849.0,260.40000000037253,3646.0,348.40000000037253,392.29999999981374,530.9000000022352,2468.9999999962747,110.99999999813735,0.0
2015-12-24 04:00:00,,,2115.0,,,,0.0,46.00000000372529,2682.0,260.59999999962747,3626.0,345.3999999994412,394.39999999990687,525.5999999996275,2459.0000000037253,100.0,0.0
2015-12-24 05:00:00,,,2230.0,,,,1.0000000018626451,47.0,2637.0,263.09999999962747,3593.0,345.40000000037253,356.20000000018626,529.5999999996275,2455.0000000037253,104.00000000186265,0.0
2015-12-24 06:00:00,,,2208.0,,,,24.999999998137355,45.99999999627471,2611.0,266.90000000037253,3605.0,335.69999999925494,352.89999999990687,527.9000000003725,2438.9999999962747,946.9999999981374,0.0
2015-12-24 07:00:00,,,2090.000000014901,,,,162.00000000186265,47.00000000372529,2815.0,266.30000000074506,4467.999999992549,542.6000000014901,357.4000000001397,1140.9000000003725,2573.0,1176.0,0.0
